id,Exch,Exchange Segment,Symbol,Token,Instrument Type,Option Type,Strike Price,Instrument Name,Trading Symbol,Formatted Ins Name,Expiry Date,Lot Size,Tick Size
7444,CDS,cde_fo,JPYINR,10643,OPTCUR,PE,57.25,JPYINR17FEBRUARY2357.25PE,JPYINR2321757.25PE,JPYINR 17FEB23 57.25 PE,17-02-2023,1,0.0025
7445,CDS,cde_fo,JPYINR,10644,OPTCUR,CE,48.75,JPYINR28MARCH2348.75CE,JPYINR23MAR48.75CE,JPYINR 28MAR23 48.75 CE,28-03-2023,1,0.0025
7446,CDS,cde_fo,JPYINR,10645,OPTCUR,PE,48.75,JPYINR28MARCH2348.75PE,JPYINR23MAR48.75PE,JPYINR 28MAR23 48.75 PE,28-03-2023,1,0.0025
7447,CDS,cde_fo,JPYINR,10649,OPTCUR,CE,62.5,JPYINR10MARCH2362.5CE,JPYINR2331062.5CE,JPYINR 10MAR23 62.5 CE,10-03-2023,1,0.0025
7448,CDS,cde_fo,JPYINR,10650,OPTCUR,PE,62.5,JPYINR10MARCH2362.5PE,JPYINR2331062.5PE,JPYINR 10MAR23 62.5 PE,10-03-2023,1,0.0025
7449,CDS,cde_fo,JPYINR,10651,OPTCUR,CE,49,JPYINR28MARCH2349CE,JPYINR23MAR49CE,JPYINR 28MAR23 49 CE,28-03-2023,1,0.0025
7450,CDS,cde_fo,JPYINR,10652,OPTCUR,PE,49,JPYINR28MARCH2349PE,JPYINR23MAR49PE,JPYINR 28MAR23 49 PE,28-03-2023,1,0.0025
7451,CDS,cde_fo,JPYINR,10653,OPTCUR,CE,48.75,JPYINR27JUNE2348.75CE,JPYINR23JUN48.75CE,JPYINR 27JUN23 48.75 CE,27-06-2023,1,0.0025
7452,CDS,cde_fo,JPYINR,10654,OPTCUR,PE,48.75,JPYINR27JUNE2348.75PE,JPYINR23JUN48.75PE,JPYINR 27JUN23 48.75 PE,27-06-2023,1,0.0025
7453,CDS,cde_fo,JPYINR,10656,OPTCUR,CE,62.75,JPYINR10MARCH2362.75CE,JPYINR2331062.75CE,JPYINR 10MAR23 62.75 CE,10-03-2023,1,0.0025
7454,CDS,cde_fo,JPYINR,10657,OPTCUR,PE,62.75,JPYINR10MARCH2362.75PE,JPYINR2331062.75PE,JPYINR 10MAR23 62.75 PE,10-03-2023,1,0.0025
7455,CDS,cde_fo,JPYINR,10658,OPTCUR,CE,63,JPYINR10MARCH2363CE,JPYINR2331063CE,JPYINR 10MAR23 63 CE,10-03-2023,1,0.0025
7456,CDS,cde_fo,JPYINR,10659,OPTCUR,PE,63,JPYINR10MARCH2363PE,JPYINR2331063PE,JPYINR 10MAR23 63 PE,10-03-2023,1,0.0025
7457,CDS,cde_fo,JPYINR,10660,OPTCUR,CE,63.25,JPYINR10MARCH2363.25CE,JPYINR2331063.25CE,JPYINR 10MAR23 63.25 CE,10-03-2023,1,0.0025
7458,CDS,cde_fo,JPYINR,10661,OPTCUR,PE,63.25,JPYINR10MARCH2363.25PE,JPYINR2331063.25PE,JPYINR 10MAR23 63.25 PE,10-03-2023,1,0.0025
7459,CDS,cde_fo,JPYINR,10662,OPTCUR,CE,63.5,JPYINR10MARCH2363.5CE,JPYINR2331063.5CE,JPYINR 10MAR23 63.5 CE,10-03-2023,1,0.0025
7460,CDS,cde_fo,JPYINR,10663,OPTCUR,PE,63.5,JPYINR10MARCH2363.5PE,JPYINR2331063.5PE,JPYINR 10MAR23 63.5 PE,10-03-2023,1,0.0025
7461,CDS,cde_fo,JPYINR,10664,OPTCUR,CE,63.75,JPYINR10MARCH2363.75CE,JPYINR2331063.75CE,JPYINR 10MAR23 63.75 CE,10-03-2023,1,0.0025
7462,CDS,cde_fo,JPYINR,10665,OPTCUR,PE,63.75,JPYINR10MARCH2363.75PE,JPYINR2331063.75PE,JPYINR 10MAR23 63.75 PE,10-03-2023,1,0.0025
7463,CDS,cde_fo,JPYINR,10666,OPTCUR,CE,64,JPYINR10MARCH2364CE,JPYINR2331064CE,JPYINR 10MAR23 64 CE,10-03-2023,1,0.0025
7464,CDS,cde_fo,JPYINR,10667,OPTCUR,PE,64,JPYINR10MARCH2364PE,JPYINR2331064PE,JPYINR 10MAR23 64 PE,10-03-2023,1,0.0025
7465,CDS,cde_fo,JPYINR,10670,OPTCUR,CE,64.25,JPYINR10MARCH2364.25CE,JPYINR2331064.25CE,JPYINR 10MAR23 64.25 CE,10-03-2023,1,0.0025
7466,CDS,cde_fo,JPYINR,10671,OPTCUR,PE,64.25,JPYINR10MARCH2364.25PE,JPYINR2331064.25PE,JPYINR 10MAR23 64.25 PE,10-03-2023,1,0.0025
7467,CDS,cde_fo,EURUSD,10672,OPTCUR,CE,0.95,EURUSD28MARCH230.95CE,EURUSD23MAR0.95CE,EURUSD 28MAR23 0.95 CE,28-03-2023,1,0.0001
7468,CDS,cde_fo,EURUSD,10673,OPTCUR,PE,0.95,EURUSD28MARCH230.95PE,EURUSD23MAR0.95PE,EURUSD 28MAR23 0.95 PE,28-03-2023,1,0.0001
7469,CDS,cde_fo,JPYINR,10674,OPTCUR,CE,49,JPYINR27JUNE2349CE,JPYINR23JUN49CE,JPYINR 27JUN23 49 CE,27-06-2023,1,0.0025
7470,CDS,cde_fo,JPYINR,10675,OPTCUR,PE,49,JPYINR27JUNE2349PE,JPYINR23JUN49PE,JPYINR 27JUN23 49 PE,27-06-2023,1,0.0025
7471,CDS,cde_fo,JPYINR,10676,OPTCUR,CE,64.5,JPYINR10MARCH2364.5CE,JPYINR2331064.5CE,JPYINR 10MAR23 64.5 CE,10-03-2023,1,0.0025
7472,CDS,cde_fo,JPYINR,10677,OPTCUR,PE,64.5,JPYINR10MARCH2364.5PE,JPYINR2331064.5PE,JPYINR 10MAR23 64.5 PE,10-03-2023,1,0.0025
7473,CDS,cde_fo,EURINR,10678,OPTCUR,CE,87,EURINR10FEBRUARY2387CE,EURINR2321087CE,EURINR 10FEB23 87 CE,10-02-2023,1,0.0025
7474,CDS,cde_fo,EURINR,10679,OPTCUR,PE,87,EURINR10FEBRUARY2387PE,EURINR2321087PE,EURINR 10FEB23 87 PE,10-02-2023,1,0.0025
7475,CDS,cde_fo,EURINR,10680,OPTCUR,CE,87.25,EURINR10FEBRUARY2387.25CE,EURINR2321087.25CE,EURINR 10FEB23 87.25 CE,10-02-2023,1,0.0025
7476,CDS,cde_fo,EURINR,10681,OPTCUR,PE,87.25,EURINR10FEBRUARY2387.25PE,EURINR2321087.25PE,EURINR 10FEB23 87.25 PE,10-02-2023,1,0.0025
7477,CDS,cde_fo,EURINR,10682,OPTCUR,CE,87.5,EURINR10FEBRUARY2387.5CE,EURINR2321087.5CE,EURINR 10FEB23 87.5 CE,10-02-2023,1,0.0025
7478,CDS,cde_fo,EURINR,10683,OPTCUR,PE,87.5,EURINR10FEBRUARY2387.5PE,EURINR2321087.5PE,EURINR 10FEB23 87.5 PE,10-02-2023,1,0.0025
7479,CDS,cde_fo,EURINR,10684,OPTCUR,CE,87.75,EURINR10FEBRUARY2387.75CE,EURINR2321087.75CE,EURINR 10FEB23 87.75 CE,10-02-2023,1,0.0025
7480,CDS,cde_fo,EURINR,10685,OPTCUR,PE,87.75,EURINR10FEBRUARY2387.75PE,EURINR2321087.75PE,EURINR 10FEB23 87.75 PE,10-02-2023,1,0.0025
7481,CDS,cde_fo,EURINR,10686,OPTCUR,CE,88,EURINR10FEBRUARY2388CE,EURINR2321088CE,EURINR 10FEB23 88 CE,10-02-2023,1,0.0025
7482,CDS,cde_fo,EURINR,10687,OPTCUR,PE,88,EURINR10FEBRUARY2388PE,EURINR2321088PE,EURINR 10FEB23 88 PE,10-02-2023,1,0.0025
7483,CDS,cde_fo,EURINR,10688,OPTCUR,CE,88.25,EURINR10FEBRUARY2388.25CE,EURINR2321088.25CE,EURINR 10FEB23 88.25 CE,10-02-2023,1,0.0025
7484,CDS,cde_fo,EURINR,10689,OPTCUR,PE,88.25,EURINR10FEBRUARY2388.25PE,EURINR2321088.25PE,EURINR 10FEB23 88.25 PE,10-02-2023,1,0.0025
7485,CDS,cde_fo,JPYINR,10704,OPTCUR,CE,64.75,JPYINR10MARCH2364.75CE,JPYINR2331064.75CE,JPYINR 10MAR23 64.75 CE,10-03-2023,1,0.0025
7486,CDS,cde_fo,JPYINR,10705,OPTCUR,PE,64.75,JPYINR10MARCH2364.75PE,JPYINR2331064.75PE,JPYINR 10MAR23 64.75 PE,10-03-2023,1,0.0025
7487,CDS,cde_fo,JPYINR,10706,OPTCUR,CE,65,JPYINR10MARCH2365CE,JPYINR2331065CE,JPYINR 10MAR23 65 CE,10-03-2023,1,0.0025
7488,CDS,cde_fo,JPYINR,10707,OPTCUR,PE,65,JPYINR10MARCH2365PE,JPYINR2331065PE,JPYINR 10MAR23 65 PE,10-03-2023,1,0.0025
7489,CDS,cde_fo,JPYINR,10708,OPTCUR,CE,65.25,JPYINR10MARCH2365.25CE,JPYINR2331065.25CE,JPYINR 10MAR23 65.25 CE,10-03-2023,1,0.0025
7490,CDS,cde_fo,JPYINR,10709,OPTCUR,PE,65.25,JPYINR10MARCH2365.25PE,JPYINR2331065.25PE,JPYINR 10MAR23 65.25 PE,10-03-2023,1,0.0025
7491,CDS,cde_fo,JPYINR,10712,OPTCUR,PE,63.25,JPYINR27JUNE2363.25PE,JPYINR23JUN63.25PE,JPYINR 27JUN23 63.25 PE,27-06-2023,1,0.0025
7492,CDS,cde_fo,JPYINR,10713,OPTCUR,CE,63.5,JPYINR27JUNE2363.5CE,JPYINR23JUN63.5CE,JPYINR 27JUN23 63.5 CE,27-06-2023,1,0.0025
7493,CDS,cde_fo,JPYINR,10714,OPTCUR,CE,48.75,JPYINR26SEPTEMBER2348.75CE,JPYINR23SEP48.75CE,JPYINR 26SEP23 48.75 CE,26-09-2023,1,0.0025
7494,CDS,cde_fo,JPYINR,10720,OPTCUR,PE,48.75,JPYINR26SEPTEMBER2348.75PE,JPYINR23SEP48.75PE,JPYINR 26SEP23 48.75 PE,26-09-2023,1,0.0025
7495,CDS,cde_fo,JPYINR,10721,OPTCUR,CE,49,JPYINR26SEPTEMBER2349CE,JPYINR23SEP49CE,JPYINR 26SEP23 49 CE,26-09-2023,1,0.0025
7496,CDS,cde_fo,EURINR,10722,OPTCUR,CE,88.5,EURINR10FEBRUARY2388.5CE,EURINR2321088.5CE,EURINR 10FEB23 88.5 CE,10-02-2023,1,0.0025
7497,CDS,cde_fo,EURINR,10723,OPTCUR,PE,88.5,EURINR10FEBRUARY2388.5PE,EURINR2321088.5PE,EURINR 10FEB23 88.5 PE,10-02-2023,1,0.0025
7498,CDS,cde_fo,JPYINR,10724,OPTCUR,PE,50,JPYINR27JANUARY2350PE,JPYINR23JAN50PE,JPYINR 27JAN23 50 PE,27-01-2023,1,0.0025
7499,CDS,cde_fo,JPYINR,10725,OPTCUR,CE,50.25,JPYINR27JANUARY2350.25CE,JPYINR23JAN50.25CE,JPYINR 27JAN23 50.25 CE,27-01-2023,1,0.0025
7500,CDS,cde_fo,EURINR,10726,OPTCUR,CE,88.75,EURINR10FEBRUARY2388.75CE,EURINR2321088.75CE,EURINR 10FEB23 88.75 CE,10-02-2023,1,0.0025
7501,CDS,cde_fo,EURINR,10727,OPTCUR,PE,88.75,EURINR10FEBRUARY2388.75PE,EURINR2321088.75PE,EURINR 10FEB23 88.75 PE,10-02-2023,1,0.0025
7502,CDS,cde_fo,EURINR,10728,OPTCUR,CE,89,EURINR10FEBRUARY2389CE,EURINR2321089CE,EURINR 10FEB23 89 CE,10-02-2023,1,0.0025
7503,CDS,cde_fo,EURINR,10729,OPTCUR,PE,89,EURINR10FEBRUARY2389PE,EURINR2321089PE,EURINR 10FEB23 89 PE,10-02-2023,1,0.0025
7504,CDS,cde_fo,EURINR,10748,OPTCUR,CE,89.25,EURINR10FEBRUARY2389.25CE,EURINR2321089.25CE,EURINR 10FEB23 89.25 CE,10-02-2023,1,0.0025
7505,CDS,cde_fo,EURINR,10749,OPTCUR,PE,89.25,EURINR10FEBRUARY2389.25PE,EURINR2321089.25PE,EURINR 10FEB23 89.25 PE,10-02-2023,1,0.0025
7506,CDS,cde_fo,JPYINR,10755,OPTCUR,CE,57.5,JPYINR17FEBRUARY2357.5CE,JPYINR2321757.5CE,JPYINR 17FEB23 57.5 CE,17-02-2023,1,0.0025
7507,CDS,cde_fo,JPYINR,10756,OPTCUR,CE,65.5,JPYINR10MARCH2365.5CE,JPYINR2331065.5CE,JPYINR 10MAR23 65.5 CE,10-03-2023,1,0.0025
7508,CDS,cde_fo,JPYINR,10757,OPTCUR,PE,65.5,JPYINR10MARCH2365.5PE,JPYINR2331065.5PE,JPYINR 10MAR23 65.5 PE,10-03-2023,1,0.0025
7509,CDS,cde_fo,JPYINR,10758,OPTCUR,CE,65.75,JPYINR10MARCH2365.75CE,JPYINR2331065.75CE,JPYINR 10MAR23 65.75 CE,10-03-2023,1,0.0025
7510,CDS,cde_fo,JPYINR,10759,OPTCUR,PE,65.75,JPYINR10MARCH2365.75PE,JPYINR2331065.75PE,JPYINR 10MAR23 65.75 PE,10-03-2023,1,0.0025
7511,CDS,cde_fo,JPYINR,10760,OPTCUR,CE,66,JPYINR10MARCH2366CE,JPYINR2331066CE,JPYINR 10MAR23 66 CE,10-03-2023,1,0.0025
7512,CDS,cde_fo,EURINR,10761,OPTCUR,CE,89.5,EURINR10FEBRUARY2389.5CE,EURINR2321089.5CE,EURINR 10FEB23 89.5 CE,10-02-2023,1,0.0025
7513,CDS,cde_fo,EURINR,10762,OPTCUR,PE,89.5,EURINR10FEBRUARY2389.5PE,EURINR2321089.5PE,EURINR 10FEB23 89.5 PE,10-02-2023,1,0.0025
7514,CDS,cde_fo,EURINR,10767,OPTCUR,CE,89.75,EURINR10FEBRUARY2389.75CE,EURINR2321089.75CE,EURINR 10FEB23 89.75 CE,10-02-2023,1,0.0025
7515,CDS,cde_fo,EURINR,10768,OPTCUR,PE,89.75,EURINR10FEBRUARY2389.75PE,EURINR2321089.75PE,EURINR 10FEB23 89.75 PE,10-02-2023,1,0.0025
7516,CDS,cde_fo,EURINR,10769,OPTCUR,CE,90,EURINR10FEBRUARY2390CE,EURINR2321090CE,EURINR 10FEB23 90 CE,10-02-2023,1,0.0025
7517,CDS,cde_fo,EURINR,10770,OPTCUR,PE,90,EURINR10FEBRUARY2390PE,EURINR2321090PE,EURINR 10FEB23 90 PE,10-02-2023,1,0.0025
7518,CDS,cde_fo,EURINR,10771,OPTCUR,CE,90.25,EURINR10FEBRUARY2390.25CE,EURINR2321090.25CE,EURINR 10FEB23 90.25 CE,10-02-2023,1,0.0025
7519,CDS,cde_fo,EURINR,10772,OPTCUR,PE,90.25,EURINR10FEBRUARY2390.25PE,EURINR2321090.25PE,EURINR 10FEB23 90.25 PE,10-02-2023,1,0.0025
7520,CDS,cde_fo,EURINR,10773,OPTCUR,CE,90.5,EURINR10FEBRUARY2390.5CE,EURINR2321090.5CE,EURINR 10FEB23 90.5 CE,10-02-2023,1,0.0025
7521,CDS,cde_fo,EURINR,10774,OPTCUR,PE,90.5,EURINR10FEBRUARY2390.5PE,EURINR2321090.5PE,EURINR 10FEB23 90.5 PE,10-02-2023,1,0.0025
7522,CDS,cde_fo,JPYINR,10806,OPTCUR,PE,57.5,JPYINR17FEBRUARY2357.5PE,JPYINR2321757.5PE,JPYINR 17FEB23 57.5 PE,17-02-2023,1,0.0025
7523,CDS,cde_fo,JPYINR,10807,OPTCUR,CE,57.75,JPYINR17FEBRUARY2357.75CE,JPYINR2321757.75CE,JPYINR 17FEB23 57.75 CE,17-02-2023,1,0.0025
7524,CDS,cde_fo,GBPINR,10808,OPTCUR,CE,90.75,GBPINR10FEBRUARY2390.75CE,GBPINR2321090.75CE,GBPINR 10FEB23 90.75 CE,10-02-2023,1,0.0025
7525,CDS,cde_fo,GBPINR,10809,OPTCUR,PE,90.75,GBPINR10FEBRUARY2390.75PE,GBPINR2321090.75PE,GBPINR 10FEB23 90.75 PE,10-02-2023,1,0.0025
7526,CDS,cde_fo,JPYINR,10810,OPTCUR,PE,66,JPYINR10MARCH2366PE,JPYINR2331066PE,JPYINR 10MAR23 66 PE,10-03-2023,1,0.0025
7527,CDS,cde_fo,JPYINR,10811,OPTCUR,CE,66.25,JPYINR10MARCH2366.25CE,JPYINR2331066.25CE,JPYINR 10MAR23 66.25 CE,10-03-2023,1,0.0025
7528,CDS,cde_fo,JPYINR,10812,OPTCUR,PE,66.25,JPYINR10MARCH2366.25PE,JPYINR2331066.25PE,JPYINR 10MAR23 66.25 PE,10-03-2023,1,0.0025
7529,CDS,cde_fo,USDINR,10813,OPTCUR,CE,76.5,USDINR10MARCH2376.5CE,USDINR2331076.5CE,USDINR 10MAR23 76.5 CE,10-03-2023,1,0.0025
7530,CDS,cde_fo,USDINR,10814,OPTCUR,PE,76.5,USDINR10MARCH2376.5PE,USDINR2331076.5PE,USDINR 10MAR23 76.5 PE,10-03-2023,1,0.0025
7531,CDS,cde_fo,USDINR,10815,OPTCUR,CE,76.75,USDINR10MARCH2376.75CE,USDINR2331076.75CE,USDINR 10MAR23 76.75 CE,10-03-2023,1,0.0025
7532,CDS,cde_fo,USDINR,10816,OPTCUR,PE,76.75,USDINR10MARCH2376.75PE,USDINR2331076.75PE,USDINR 10MAR23 76.75 PE,10-03-2023,1,0.0025
7533,CDS,cde_fo,USDINR,10817,OPTCUR,CE,77,USDINR10MARCH2377CE,USDINR2331077CE,USDINR 10MAR23 77 CE,10-03-2023,1,0.0025
7534,CDS,cde_fo,USDINR,10818,OPTCUR,PE,77,USDINR10MARCH2377PE,USDINR2331077PE,USDINR 10MAR23 77 PE,10-03-2023,1,0.0025
7535,CDS,cde_fo,USDINR,10819,OPTCUR,CE,77.25,USDINR10MARCH2377.25CE,USDINR2331077.25CE,USDINR 10MAR23 77.25 CE,10-03-2023,1,0.0025
7536,CDS,cde_fo,USDINR,10822,OPTCUR,PE,77.25,USDINR10MARCH2377.25PE,USDINR2331077.25PE,USDINR 10MAR23 77.25 PE,10-03-2023,1,0.0025
7537,CDS,cde_fo,JPYINR,10823,OPTCUR,PE,50.25,JPYINR27JANUARY2350.25PE,JPYINR23JAN50.25PE,JPYINR 27JAN23 50.25 PE,27-01-2023,1,0.0025
7538,CDS,cde_fo,JPYINR,10826,OPTCUR,CE,50.5,JPYINR27JANUARY2350.5CE,JPYINR23JAN50.5CE,JPYINR 27JAN23 50.5 CE,27-01-2023,1,0.0025
7539,CDS,cde_fo,GBPINR,10827,OPTCUR,CE,91,GBPINR10FEBRUARY2391CE,GBPINR2321091CE,GBPINR 10FEB23 91 CE,10-02-2023,1,0.0025
